angles,magnitude,activity
7.07692,3.84615,0
8.68639,9.66864,0
0.688666,0.523218,0
0.798762,0.598358,0
0.0044711,0.00650512,0
0.598358,0.395637,0
-0.544122,-3.48022,0
0.475309,0.895062,0
0.222222,0.5,0
0.513503,4.17611,0
1.91358,1.05247,0
0,0,0
4.77778,2.27778,0
2.72839,1.31173,0
0.422833,0.0931731,0
0.468901,0.0931731,0
0.00997962,0.0137412,0
0.23004,0.0931731,0
-0.867248,-2.4845,0
0.273356,1,0
0.352941,0,0
1.97135,0,0
1.24221,1,0
0,0,0
5.05882,2,0
0.878893,0,0
0.544631,-4.34882E-06,0
0.608545,-4.34882E-06,0
0.00824418,0.0153809,0
0.281956,-4.34882E-06,0
-0.870154,0,0
0.258979,1,0
0.478261,0,0
1.17688,0,0
1.24575,1,0
0,0,0
5,2,0
0.869565,0,0
0.528111,-4.34882E-06,0
0.66084,-4.34882E-06,0
0.0078785,0.0153809,0
0.337495,-4.34882E-06,0
-1.06141,0,0
0.368889,1,0
0.266667,0,0
1.34085,0,0
1.19556,1,0
0,0,0
4.66667,2,0
0.622222,0,0
0.438457,-4.34882E-06,0
0.503577,-4.34882E-06,0
0.00926975,0.0153809,0
0.251845,-4.34882E-06,0
-0.233023,0,0
0.806094,1,0
0.0526316,0,0
-0.117637,0,0
1.09418,1,0
0,0,0
4.15789,2,0
0.238227,0,0
0.177813,-4.34882E-06,0
0.177813,-4.34882E-06,0
0.0138227,0.0153809,0
0.0895394,-4.34882E-06,0
-0.448364,0,0
0.867347,1,0
0.0714286,0,0
714287000,0,0
1,1,0
0,0,0
4.07143,2,0
0.0663265,0,0
0.111743,-4.34882E-06,0
0.111743,-4.34882E-06,0
0.0133082,0.0153809,0
0.111743,-4.34882E-06,0
56428,0,0
0.555556,1,0
0.222222,0,0
1.5624,0,0
1.09877,1,0
0,0,0
4.33333,2,0
0.333333,0,0
0.316954,-4.34882E-06,0
0.37122,-4.34882E-06,0
0.00997962,0.0153809,0
0.23004,-4.34882E-06,0
-0.211777,0,0
0.570248,1,0
0.181818,0,0
3.19978,0,0
1.08264,1,0
0,0,0
4.36364,2,0
0.413223,0,0
0.329854,-4.34882E-06,0
0.329854,-4.34882E-06,0
0.0107321,0.0153809,0
0.205907,-4.34882E-06,0
-0.880669,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.388889,1,0
0.166667,0,0
-0.33332,0,0
1.25,1,0
0,0,0
4.83333,2,0
0.805556,0,0
0.439234,-4.34882E-06,0
0.439234,-4.34882E-06,0
0.0110406,0.0153809,0
0.195668,-4.34882E-06,0
-0.540853,0,0
0.802469,1,0
0.111111,0,0
1111110000,0,0
1,1,0
0,0,0
4.11111,2,0
0.0987654,0,0
0.151487,-4.34882E-06,0
0.151487,-4.34882E-06,0
0.0122944,0.0153809,0
0.151487,-4.34882E-06,0
92913.6,0,0
0.625,1,0
0,0,0
0.999954,0,0
1.1875,1,0
0,0,0
4.5,2,0
0.75,0,0
0.24421,-4.34882E-06,0
0.24421,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999976,0,0
0.333333,1,0
0.333333,0,0
2.4999,0,0
1.22222,1,0
0,0,0
5,2,0
0.666667,0,0
0.477108,-4.34882E-06,0
0.477108,-4.34882E-06,0
0.00843642,0.0153809,0
0.276426,-4.34882E-06,0
-0.636993,0,0
0.333333,1,0
0.222222,0,0
0.549978,0,0
1.24691,1,0
0,0,0
5.11111,2,0
0.765432,0,0
0.460711,-4.34882E-06,0
0.527602,-4.34882E-06,0
0.00997962,0.0153809,0
0.23004,-4.34882E-06,0
-0.231509,0,0
0.375,1,0
0.25,0,0
-0.99996,0,0
1.25,1,0
0,0,0
4.75,2,0
0.6875,0,0
0.451532,-4.34882E-06,0
0.451532,-4.34882E-06,0
0.00952148,0.0153809,0
0.24421,-4.34882E-06,0
-0.5,0,0
0.382716,1,0
0.777778,0,0
-2.99988,0,0
1.22222,1,0
0,0,0
5,2,0
0.222222,0,0
0.296931,-4.34882E-06,0
0.499013,-4.34882E-06,0
0.00997962,0.0153809,0
0.23004,-4.34882E-06,0
-0.557759,0,0
0.3125,1,0
0.5,0,0
-2.33323,0,0
1.1875,1,0
0,0,0
5.25,2,0
0.4375,0,0
0.423126,-4.34882E-06,0
0.545232,-4.34882E-06,0
0.00756836,0.0153809,0
0.301021,-4.34882E-06,0
-0.255778,0,0
